Longitude,Latitude,datetime,UHI Index,Land_Surface_Temp,Band1,Band2,Band3,Band4
-73.91290833,40.80495333,24-07-2021 15:03,1.035457777,,1716.0,2060.0,2778.0,2332.0
-73.91301333,40.80500667,24-07-2021 15:03,1.035457777,,1716.0,1578.0,2778.0,1836.0
-73.91312,40.805055,24-07-2021 15:03,1.035457777,,1716.0,2142.0,2778.0,2548.0
-73.91322667,40.80509833,24-07-2021 15:03,1.037621492,,1716.0,1416.0,2051.0,1830.0
-73.91332167,40.80514167,24-07-2021 15:03,1.037621492,,1481.0,1892.0,2243.0,2118.0
-73.91352167,40.80522667,24-07-2021 15:03,1.035457777,,1481.0,1574.0,2243.0,2664.0
-73.913625,40.805275,24-07-2021 15:03,1.031130348,,1481.0,1374.0,1858.0,2156.0
-73.913835,40.805365,24-07-2021 15:03,1.031130348,,1481.0,1618.0,1940.0,1980.0
-73.91393667,40.80540667,24-07-2021 15:03,1.031130348,,1481.0,1982.0,1940.0,2576.0
-73.91403,40.805445,24-07-2021 15:03,1.031130348,,1481.0,1698.0,1940.0,1888.0
-73.91411167,40.80548,24-07-2021 15:03,1.028966633,,1507.0,1686.0,1691.0,1686.0
-73.914175,40.80550667,24-07-2021 15:03,1.028966633,,1507.0,1404.0,1635.0,1738.0
-73.91421167,40.805525,24-07-2021 15:03,1.026802918,,1507.0,1404.0,1635.0,1738.0
-73.91423333,40.805535,24-07-2021 15:03,1.026802918,,1507.0,1404.0,1635.0,1738.0
-73.91437,40.80557833,24-07-2021 15:03,1.026923124,,1507.0,1316.0,1706.0,1636.0
-73.91442167,40.80556833,24-07-2021 15:03,1.026923124,,1507.0,1462.0,1706.0,1592.0
-73.914445,40.80556,24-07-2021 15:03,1.031250554,,1507.0,1462.0,1706.0,1592.0
-73.9145,40.80552333,24-07-2021 15:03,1.029086839,,1507.0,1540.0,1835.0,1572.0
-73.91452667,40.80547833,24-07-2021 15:03,1.029086839,,1507.0,1402.0,1758.0,1786.0
-73.91456333,40.80542667,24-07-2021 15:03,1.029086839,,1507.0,1402.0,1758.0,1786.0
-73.91460167,40.80536667,24-07-2021 15:03,1.026923124,,1507.0,1008.0,1758.0,1752.0
-73.91464667,40.80530167,24-07-2021 15:03,1.026923124,,1507.0,796.0,1812.0,1328.0
-73.91469667,40.80523667,24-07-2021 15:03,1.026923124,,1507.0,1168.0,1812.0,1628.0
-73.91474167,40.80517333,24-07-2021 15:03,1.026923124,,1507.0,752.0,1812.0,1498.0
-73.91478167,40.80511833,24-07-2021 15:03,1.022595694,,1015.0,1046.0,1677.0,1726.0
-73.91480667,40.805075,24-07-2021 15:03,1.022595694,,1015.0,1046.0,1677.0,1726.0
-73.91489167,40.80498167,24-07-2021 15:03,1.020431979,,1015.0,1346.0,1594.0,1698.0
-73.914925,40.80494,24-07-2021 15:03,1.020431979,,1015.0,1410.0,1594.0,1614.0
-73.91497167,40.80488833,24-07-2021 15:03,1.018268265,,1015.0,1410.0,1594.0,1614.0
-73.91502333,40.804825,24-07-2021 15:03,1.018268265,,1015.0,1404.0,1775.0,1668.0
-73.91507667,40.804755,24-07-2021 15:03,1.013940835,,1015.0,688.0,1787.0,1678.0
-73.91513833,40.80467,24-07-2021 15:04,1.013940835,,1015.0,686.0,1838.0,2200.0
-73.91521167,40.80457833,24-07-2021 15:04,1.01177712,,1127.0,750.0,1960.0,2100.0
-73.91528333,40.80448833,24-07-2021 15:04,1.01177712,,1127.0,771.0,1757.0,1764.0
-73.91535,40.80440167,24-07-2021 15:04,1.00744969,,1127.0,1042.0,1757.0,1758.0
-73.91556,40.80413167,24-07-2021 15:04,1.005285975,,785.0,961.0,1429.0,1188.0
-73.915625,40.80405,24-07-2021 15:04,1.005285975,,785.0,1130.0,1429.0,1406.0
-73.91569333,40.80396833,24-07-2021 15:04,1.00312226,,1047.0,1180.0,1429.0,1510.0
-73.91576167,40.803895,24-07-2021 15:04,1.00312226,,1047.0,1322.0,1400.0,1456.0
-73.91581333,40.80383,24-07-2021 15:04,1.00312226,,1047.0,1282.0,1400.0,1496.0
-73.91585333,40.80378667,24-07-2021 15:04,1.00312226,,1047.0,1152.0,1400.0,1552.0
-73.91588,40.80376333,24-07-2021 15:04,1.00312226,,1047.0,1278.0,1471.0,1248.0
-73.91591167,40.80375167,24-07-2021 15:04,1.00312226,,1047.0,1278.0,1471.0,1248.0
-73.91602,40.80376667,24-07-2021 15:04,1.000958546,,1047.0,1270.0,1539.0,1318.0
-73.91610167,40.80379333,24-07-2021 15:04,1.000958546,,1047.0,1100.0,1538.0,1386.0
-73.91619833,40.80383,24-07-2021 15:04,1.000958546,,1031.0,1226.0,1705.0,1248.0
-73.91630333,40.80387667,24-07-2021 15:04,0.998794831,,1031.0,1130.0,1705.0,1368.0
-73.91641167,40.80392,24-07-2021 15:04,0.998794831,,1031.0,1130.0,1705.0,1368.0
-73.916525,40.80396833,24-07-2021 15:04,0.996631116,,1031.0,1312.0,1814.0,1764.0
-73.91664333,40.80401667,24-07-2021 15:04,0.996631116,,1031.0,1262.0,1603.0,1806.0
-73.91703167,40.80417333,24-07-2021 15:04,0.992303686,,804.0,1276.0,1673.0,1424.0
-73.917165,40.80422333,24-07-2021 15:04,0.992303686,,804.0,1276.0,1673.0,1424.0
-73.917295,40.80427333,24-07-2021 15:04,0.994467401,,804.0,1080.0,1513.0,1476.0
-73.91742167,40.80432333,24-07-2021 15:04,0.994467401,,804.0,1048.0,1463.0,1558.0
-73.917545,40.80437167,24-07-2021 15:04,0.998794831,,804.0,1104.0,1463.0,1830.0
-73.917665,40.80442,24-07-2021 15:04,0.998794831,,877.0,1202.0,1679.0,1538.0
-73.91777333,40.804465,24-07-2021 15:04,1.00312226,,877.0,1002.0,1679.0,1660.0
-73.91787167,40.80450667,24-07-2021 15:04,1.003242467,,877.0,821.0,1884.0,1860.0
-73.91795833,40.80454167,24-07-2021 15:04,1.005406182,,877.0,821.0,1884.0,1860.0
-73.91803333,40.80456833,24-07-2021 15:04,1.005406182,,877.0,754.0,1884.0,1838.0
-73.91809167,40.80459,24-07-2021 15:04,1.007569897,,877.0,840.0,1843.0,1838.0
-73.91813,40.804605,24-07-2021 15:04,1.007569897,,877.0,840.0,1843.0,1838.0
-73.91817167,40.80464667,24-07-2021 15:04,1.014061041,,877.0,858.0,1843.0,2036.0
-73.91821667,40.80466667,24-07-2021 15:04,1.014061041,,877.0,858.0,1843.0,2036.0
-73.91826333,40.80469,24-07-2021 15:04,1.014061041,,696.0,868.0,1912.0,2014.0
-73.91831333,40.80471333,24-07-2021 15:04,1.011897326,,696.0,868.0,1912.0,2014.0
-73.91836667,40.80473667,24-07-2021 15:04,1.011897326,,822.0,816.0,1875.0,1932.0
-73.91842667,40.80475667,24-07-2021 15:04,1.011897326,,822.0,816.0,1875.0,1932.0
-73.91848833,40.80477667,24-07-2021 15:04,1.011897326,,822.0,724.0,1875.0,1834.0
-73.91855,40.80479333,24-07-2021 15:04,1.014061041,,822.0,984.0,1661.0,1764.0
-73.91861167,40.80480667,24-07-2021 15:04,1.014061041,,822.0,984.0,1661.0,1764.0
-73.91873167,40.80480667,24-07-2021 15:04,1.020552186,,822.0,1302.0,1661.0,1836.0
-73.91877,40.80479667,24-07-2021 15:04,1.018388471,,822.0,1302.0,1661.0,1836.0
-73.91879833,40.804775,24-07-2021 15:04,1.018388471,,822.0,1462.0,1719.0,1622.0
-73.91882167,40.80475,24-07-2021 15:04,1.024879616,,822.0,1218.0,1719.0,1346.0
-73.91884,40.80472667,24-07-2021 15:04,1.024879616,,822.0,1218.0,1719.0,1346.0
-73.91885667,40.80469,24-07-2021 15:04,1.024879616,,822.0,1218.0,1719.0,1346.0
-73.91885833,40.80467667,24-07-2021 15:04,1.024879616,,822.0,1218.0,1719.0,1346.0
-73.91886667,40.80465,24-07-2021 15:04,1.024879616,,1041.0,1212.0,1630.0,1476.0
-73.91888667,40.804585,24-07-2021 15:04,1.022715901,,1041.0,1220.0,1630.0,2034.0
-73.91890333,40.80453,24-07-2021 15:04,1.024879616,,1041.0,1494.0,1630.0,2012.0
-73.91896,40.80437833,24-07-2021 15:04,1.024879616,,1041.0,1642.0,1914.0,1940.0
-73.91901333,40.80431,24-07-2021 15:04,1.024879616,,1041.0,1306.0,2185.0,2646.0
-73.91925333,40.80436667,24-07-2021 15:05,1.024879616,,1408.0,1510.0,2076.0,2274.0
-73.91928333,40.80433333,24-07-2021 15:05,1.024879616,,1408.0,1510.0,2076.0,2274.0
-73.919295,40.80428833,24-07-2021 15:05,1.024879616,,1408.0,1656.0,2303.0,1872.0
-73.919355,40.80417,24-07-2021 15:05,1.024879616,,1408.0,1558.0,2303.0,1858.0
-73.91938833,40.80410333,24-07-2021 15:05,1.024879616,,1501.0,1256.0,2107.0,1848.0
-73.919435,40.80402833,24-07-2021 15:05,1.027043331,,1501.0,1898.0,2107.0,2248.0
-73.91945333,40.80400833,24-07-2021 15:05,1.024879616,,1501.0,1898.0,2107.0,2248.0
-73.91954167,40.80391667,24-07-2021 15:05,1.029207045,,1501.0,1970.0,2336.0,2084.0
-73.91958167,40.80387,24-07-2021 15:05,1.029207045,,1501.0,1970.0,2336.0,2084.0
-73.919625,40.80382,24-07-2021 15:05,1.024879616,,1501.0,2808.0,2336.0,2614.0
-73.91965833,40.80377333,24-07-2021 15:05,1.024879616,,1501.0,2210.0,1691.0,2330.0
-73.91969167,40.80373333,24-07-2021 15:05,1.022715901,,1501.0,2210.0,1691.0,2330.0
-73.91973167,40.80370167,24-07-2021 15:05,1.022715901,,1501.0,2210.0,1691.0,2330.0
-73.91977167,40.80368333,24-07-2021 15:06,1.020552186,,1501.0,1500.0,1691.0,1664.0
-73.91994333,40.80371833,24-07-2021 15:06,1.016344962,,1565.0,1420.0,1943.0,1900.0
-73.92001833,40.80374667,24-07-2021 15:06,1.016344962,,1565.0,1374.0,1415.0,1520.0
-73.92010667,40.803775,24-07-2021 15:06,1.014181248,,1565.0,1374.0,1415.0,1520.0
-73.92030667,40.80385333,24-07-2021 15:06,1.014181248,,1565.0,1400.0,1560.0,1548.0
-73.920525,40.80394833,24-07-2021 15:06,1.012017533,,1678.0,1472.0,1561.0,1646.0
-73.92064,40.80399333,24-07-2021 15:06,1.012017533,,1678.0,1448.0,1374.0,1534.0
-73.92086167,40.80408,24-07-2021 15:06,1.014181248,,1678.0,1958.0,2062.0,1924.0
-73.92096167,40.80412667,24-07-2021 15:06,1.018508677,,1678.0,1526.0,2244.0,1664.0
-73.92105167,40.80416667,24-07-2021 15:06,1.018508677,,2058.0,1432.0,1898.0,1520.0
-73.92113167,40.80420167,24-07-2021 15:06,1.020672392,,1807.0,1300.0,1493.0,1584.0
-73.92132333,40.80427667,24-07-2021 15:06,1.020672392,,1807.0,1418.0,1493.0,1520.0
-73.92137167,40.80429667,24-07-2021 15:06,1.020672392,,1807.0,1418.0,1493.0,1520.0
-73.92143833,40.80432667,24-07-2021 15:06,1.020672392,,1807.0,1544.0,1797.0,1664.0
-73.92151167,40.80436167,24-07-2021 15:06,1.020672392,,1807.0,1392.0,1797.0,1666.0
-73.92159333,40.80439667,24-07-2021 15:06,1.018508677,,1807.0,1392.0,1797.0,1666.0
-73.921685,40.80443667,24-07-2021 15:06,1.018508677,,1807.0,1616.0,2013.0,1882.0
-73.92178167,40.80448,24-07-2021 15:06,1.016344962,,1807.0,1362.0,2013.0,1904.0
-73.92198667,40.80456667,24-07-2021 15:06,1.014181248,,2060.0,1558.0,2039.0,1836.0
-73.92209,40.80461,24-07-2021 15:06,1.014181248,,2060.0,1910.0,2039.0,2308.0
-73.922195,40.804655,24-07-2021 15:06,1.018508677,,2060.0,1790.0,1751.0,1988.0
-73.9223,40.80469833,24-07-2021 15:06,1.018508677,,1802.0,1582.0,2384.0,1584.0
-73.92240667,40.80474333,24-07-2021 15:06,1.012017533,,1802.0,1354.0,2060.0,1520.0
-73.922515,40.80478833,24-07-2021 15:06,1.012017533,,1802.0,1418.0,2060.0,1590.0
-73.92262833,40.804835,24-07-2021 15:06,1.009853818,,1799.0,1542.0,2099.0,1640.0
-73.92285833,40.80492833,24-07-2021 15:06,1.009853818,,1799.0,1722.0,1844.0,1714.0
-73.92297167,40.80497,24-07-2021 15:06,1.007690103,,1799.0,1562.0,1844.0,1710.0
-73.92308,40.80501167,24-07-2021 15:06,1.007690103,,1799.0,1610.0,1632.0,1700.0
-73.92318167,40.805055,24-07-2021 15:06,1.005526388,,1799.0,1848.0,2305.0,2046.0
-73.923385,40.80515167,24-07-2021 15:06,1.007690103,,1485.0,1666.0,1853.0,1724.0
-73.92349167,40.80520167,24-07-2021 15:06,1.007690103,,1485.0,1666.0,1853.0,1724.0
-73.92360167,40.80524667,24-07-2021 15:06,1.005526388,,2134.0,1700.0,2480.0,1898.0
-73.92371,40.805295,24-07-2021 15:06,1.005526388,,2134.0,1350.0,2480.0,1354.0
-73.92392167,40.80539,24-07-2021 15:06,1.007690103,,2134.0,1234.0,1861.0,1426.0
-73.92403,40.80543667,24-07-2021 15:06,1.005526388,,2269.0,1266.0,2029.0,1622.0
-73.92413667,40.80548,24-07-2021 15:06,1.005526388,,2269.0,1154.0,1991.0,1764.0
-73.92424333,40.805525,24-07-2021 15:06,1.009853818,,2269.0,1512.0,2029.0,1514.0
-73.92434833,40.80557,24-07-2021 15:06,1.009853818,,2269.0,1338.0,2365.0,1904.0
-73.92445833,40.80561667,24-07-2021 15:07,1.007690103,,2269.0,1290.0,2461.0,2366.0
-73.924565,40.80566167,24-07-2021 15:07,1.007690103,,2269.0,1642.0,2461.0,2486.0
-73.92465833,40.80570167,24-07-2021 15:07,1.012017533,,2269.0,2130.0,3021.0,2336.0
-73.92473667,40.80573333,24-07-2021 15:07,1.012017533,,3072.0,1968.0,3237.0,2578.0
-73.9248,40.80575833,24-07-2021 15:07,1.012017533,,4987.0,2722.0,3237.0,2698.0
-73.92484667,40.805775,24-07-2021 15:07,1.012017533,,4987.0,2688.0,3237.0,2910.0
-73.92488167,40.80579,24-07-2021 15:07,1.014181248,,4987.0,2688.0,3237.0,2910.0
-73.92491,40.80580167,24-07-2021 15:07,1.014181248,,4987.0,2964.0,3446.0,3188.0
-73.92493333,40.80581333,24-07-2021 15:07,1.018508677,,4987.0,2964.0,3446.0,3188.0
-73.92506833,40.80585,24-07-2021 15:07,1.029447458,,4987.0,3884.0,4627.0,3552.0
-73.92520667,40.80589167,24-07-2021 15:07,1.029447458,,4987.0,3330.0,4392.0,2968.0
-73.92524667,40.80594167,24-07-2021 15:07,1.025120028,,4987.0,4100.0,4392.0,3768.0
-73.92531333,40.80596833,24-07-2021 15:07,1.025120028,,4987.0,4108.0,4392.0,3370.0
-73.92536,40.80599167,24-07-2021 15:07,1.025120028,,4987.0,4108.0,4392.0,3370.0
-73.92578333,40.80614,24-07-2021 15:07,1.025120028,,4881.0,4140.0,4627.0,4676.0
-73.92582167,40.80615333,24-07-2021 15:07,1.025120028,,4881.0,4344.0,4627.0,4900.0
-73.92590333,40.80618167,24-07-2021 15:07,1.025120028,,4881.0,4532.0,4875.0,5064.0
-73.92594167,40.80619167,24-07-2021 15:07,1.025120028,,4881.0,4532.0,4875.0,5064.0
-73.92597833,40.80620333,24-07-2021 15:07,1.025120028,,4881.0,4368.0,4807.0,4832.0
-73.92601167,40.80621333,24-07-2021 15:07,1.031611173,,4881.0,4696.0,4807.0,5132.0
-73.92603833,40.806225,24-07-2021 15:07,1.031611173,,4881.0,4696.0,4807.0,5132.0
-73.926065,40.80624,24-07-2021 15:07,1.033774888,,4881.0,4696.0,4807.0,5132.0
-73.926095,40.80625,24-07-2021 15:07,1.033774888,,4881.0,4696.0,4807.0,5132.0
-73.92612667,40.806265,24-07-2021 15:07,1.033774888,,4881.0,4696.0,4807.0,5132.0
-73.92619333,40.80629167,24-07-2021 15:07,1.033895094,,5114.0,5176.0,5425.0,5600.0
-73.92623,40.80630167,24-07-2021 15:07,1.033895094,,5114.0,5176.0,5425.0,5600.0
-73.926265,40.80631667,24-07-2021 15:07,1.031731379,,5114.0,5420.0,5425.0,5768.0
-73.92630333,40.80633,24-07-2021 15:07,1.031731379,,5114.0,5420.0,5425.0,5768.0
-73.92634,40.80635,24-07-2021 15:07,1.033895094,,5114.0,5572.0,5765.0,5900.0
-73.92638,40.806365,24-07-2021 15:07,1.033895094,,5114.0,5572.0,5765.0,5900.0
-73.92641667,40.80638333,24-07-2021 15:07,1.033895094,,4755.0,5296.0,5024.0,5844.0
-73.92645333,40.80639333,24-07-2021 15:07,1.033895094,,4755.0,5356.0,5024.0,5864.0
-73.92648667,40.80640667,24-07-2021 15:07,1.031731379,,4755.0,5356.0,5024.0,5864.0
-73.92652167,40.80641333,24-07-2021 15:07,1.031731379,,4755.0,5356.0,5024.0,5864.0
-73.92654833,40.80642333,24-07-2021 15:07,1.033895094,,4755.0,5356.0,5024.0,5864.0
-73.92657667,40.806435,24-07-2021 15:07,1.033895094,,4755.0,5356.0,5024.0,5864.0
-73.926605,40.80644833,24-07-2021 15:07,1.033895094,,4755.0,5356.0,5024.0,5864.0
-73.92663,40.80646167,24-07-2021 15:07,1.033895094,,4755.0,5192.0,4567.0,5580.0
-73.92664333,40.806495,24-07-2021 15:07,1.036058809,,4755.0,4536.0,4567.0,5172.0
-73.92671833,40.80659833,24-07-2021 15:07,1.044713669,,4755.0,3598.0,4127.0,4096.0
-73.92674833,40.80661333,24-07-2021 15:07,1.044713669,,4755.0,3598.0,4127.0,4096.0
-73.92679167,40.80663333,24-07-2021 15:07,1.044713669,,4714.0,3408.0,3947.0,3764.0
-73.92684667,40.80665667,24-07-2021 15:07,1.044713669,,4714.0,3570.0,3947.0,3706.0
-73.92690667,40.806685,24-07-2021 15:07,1.044713669,,4714.0,3570.0,3947.0,3706.0
-73.92704167,40.80674333,24-07-2021 15:07,1.044713669,,4714.0,3990.0,4669.0,3968.0
-73.92711333,40.80677333,24-07-2021 15:07,1.040386239,,4714.0,4020.0,5156.0,3974.0
-73.92719,40.80680333,24-07-2021 15:07,1.040386239,,4714.0,4432.0,5156.0,4556.0
-73.92727333,40.80684333,24-07-2021 15:07,1.036058809,,4714.0,5316.0,5156.0,5348.0
-73.92736167,40.806885,24-07-2021 15:08,1.036058809,,4714.0,5556.0,5783.0,5812.0
-73.92745333,40.80692833,24-07-2021 15:08,1.031731379,,5630.0,5376.0,6027.0,5580.0
-73.92754667,40.80697,24-07-2021 15:08,1.031731379,,4956.0,4960.0,5387.0,5244.0
-73.92765333,40.807015,24-07-2021 15:08,1.025240235,,4956.0,5152.0,5387.0,5288.0
-73.92789167,40.807105,24-07-2021 15:08,1.025240235,,4956.0,4232.0,5041.0,4732.0
-73.928015,40.80715167,24-07-2021 15:08,1.025240235,,4956.0,4064.0,4414.0,4672.0
-73.92813667,40.80720167,24-07-2021 15:08,1.01874909,,4956.0,4004.0,4414.0,4484.0
-73.92849167,40.80734167,24-07-2021 15:08,1.01442166,,4352.0,4090.0,4326.0,4376.0
-73.92860333,40.80738667,24-07-2021 15:08,1.012257945,,4352.0,4164.0,4454.0,4280.0
-73.92871667,40.80743667,24-07-2021 15:08,1.012257945,,4352.0,4072.0,4231.0,4208.0
-73.92882833,40.807485,24-07-2021 15:08,1.012257945,,3484.0,4004.0,4107.0,4086.0
-73.92894,40.80753333,24-07-2021 15:08,1.012257945,,3484.0,3654.0,4107.0,3946.0
-73.92904667,40.807575,24-07-2021 15:08,1.010094231,,4430.0,3522.0,3845.0,4048.0
-73.92914667,40.807615,24-07-2021 15:08,1.010094231,,4430.0,3522.0,3845.0,4048.0
-73.929235,40.80765,24-07-2021 15:08,1.012257945,,4430.0,4144.0,4455.0,4752.0
-73.92931333,40.80767833,24-07-2021 15:08,1.012257945,,4430.0,4520.0,4455.0,5220.0
-73.92938333,40.80769833,24-07-2021 15:08,1.012257945,,4430.0,4520.0,4455.0,5220.0
-73.92942833,40.80772667,24-07-2021 15:08,1.012257945,,4430.0,5088.0,5309.0,5612.0
-73.92943167,40.80777333,24-07-2021 15:08,1.012378152,,4430.0,4796.0,5309.0,5660.0
-73.92942333,40.80781833,24-07-2021 15:08,1.012378152,,4430.0,4628.0,5372.0,5516.0
-73.92940667,40.80786833,24-07-2021 15:08,1.012378152,,4430.0,4628.0,5372.0,5516.0
-73.929375,40.80792167,24-07-2021 15:08,1.012378152,,4430.0,4564.0,4538.0,4876.0
-73.92933,40.80798,24-07-2021 15:08,1.008050722,,4430.0,4564.0,4538.0,4876.0
-73.92927667,40.808045,24-07-2021 15:08,1.008050722,,3659.0,4144.0,5119.0,4904.0
-73.92922,40.80811333,24-07-2021 15:08,1.012378152,,3659.0,4640.0,5119.0,5184.0
-73.929115,40.80823667,24-07-2021 15:08,1.012378152,,3659.0,4440.0,3370.0,5080.0
-73.92906667,40.808295,24-07-2021 15:08,1.016705582,,3659.0,3994.0,3370.0,5204.0
-73.92902667,40.80834833,24-07-2021 15:08,1.016705582,,3659.0,3138.0,3370.0,4608.0
-73.92898833,40.80839833,24-07-2021 15:08,1.018869297,,3659.0,2266.0,2681.0,3820.0
-73.92895,40.80844333,24-07-2021 15:08,1.018869297,,3659.0,2266.0,2681.0,3820.0
-73.92892333,40.80848333,24-07-2021 15:08,1.021033011,,2761.0,1954.0,2279.0,2404.0
-73.92890667,40.80851167,24-07-2021 15:08,1.021033011,,2761.0,1954.0,2279.0,2404.0
-73.92889,40.808535,24-07-2021 15:08,1.021033011,,2761.0,1954.0,2279.0,2404.0
-73.92887167,40.80855833,24-07-2021 15:08,1.021033011,,2752.0,2046.0,2536.0,2302.0
-73.92883333,40.808615,24-07-2021 15:08,1.021033011,,2752.0,2046.0,2536.0,2302.0
-73.92881333,40.80865,24-07-2021 15:08,1.023196726,,2752.0,2368.0,2536.0,2438.0
-73.92879,40.80868667,24-07-2021 15:09,1.023196726,,2752.0,2368.0,2536.0,2438.0
-73.92876,40.808725,24-07-2021 15:09,1.023196726,,2752.0,2432.0,2879.0,2710.0
-73.92873167,40.80875833,24-07-2021 15:09,1.023196726,,2752.0,2432.0,2879.0,2710.0
-73.92871333,40.80878,24-07-2021 15:09,1.023196726,,2752.0,2432.0,2879.0,2710.0
-73.92870167,40.808945,24-07-2021 15:09,1.029687871,,2752.0,2918.0,2795.0,3064.0
-73.92889333,40.80916,24-07-2021 15:09,1.034015301,,2682.0,2364.0,2553.0,2588.0
-73.92895667,40.80921833,24-07-2021 15:09,1.031851586,,2984.0,2172.0,2467.0,2302.0
-73.92902667,40.80928,24-07-2021 15:09,1.031851586,,2984.0,2360.0,2702.0,2554.0
-73.92909833,40.80934333,24-07-2021 15:09,1.029687871,,2984.0,2532.0,2702.0,3010.0
-73.929165,40.80940833,24-07-2021 15:09,1.029687871,,2984.0,2800.0,3367.0,3614.0
-73.92924,40.80946833,24-07-2021 15:09,1.025360441,,2984.0,2806.0,3146.0,3604.0
-73.92931167,40.80953333,24-07-2021 15:09,1.025360441,,2984.0,3510.0,3146.0,4244.0
-73.92939,40.809595,24-07-2021 15:09,1.025360441,,2984.0,3752.0,4186.0,4452.0
-73.92947167,40.80965667,24-07-2021 15:09,1.025360441,,2579.0,3642.0,3770.0,4164.0
-73.92955667,40.80972,24-07-2021 15:11,1.025360441,,2579.0,3614.0,3770.0,4316.0
-73.92972667,40.80985667,24-07-2021 15:11,1.025360441,,3363.0,3962.0,4424.0,4820.0
-73.929815,40.80992333,24-07-2021 15:11,1.025360441,,3363.0,4276.0,4424.0,4976.0
-73.92990333,40.809995,24-07-2021 15:11,1.027524156,,3363.0,4208.0,4151.0,4716.0
-73.93008167,40.81013833,24-07-2021 15:11,1.027524156,,3363.0,3646.0,4151.0,4212.0
-73.930175,40.81020833,24-07-2021 15:11,1.029808077,,2991.0,3710.0,4139.0,3830.0
-73.93026833,40.81028,24-07-2021 15:11,1.029808077,,2991.0,3692.0,4139.0,3758.0
-73.93036167,40.81035167,24-07-2021 15:11,1.027644362,,2881.0,3692.0,3942.0,3936.0
-73.93046,40.81042667,24-07-2021 15:11,1.027644362,,2881.0,3642.0,3942.0,3972.0
-73.930555,40.8105,24-07-2021 15:11,1.027644362,,2881.0,3248.0,3942.0,3548.0
-73.93064833,40.81057333,24-07-2021 15:11,1.027644362,,2881.0,2116.0,3380.0,1974.0
-73.93073,40.81064833,24-07-2021 15:11,1.025480648,,2881.0,2360.0,3380.0,1996.0
-73.93080333,40.81072667,24-07-2021 15:11,1.025480648,,2672.0,2832.0,3928.0,2230.0
-73.93093167,40.810895,24-07-2021 15:11,1.018989503,,2672.0,2470.0,3344.0,1974.0
-73.93099167,40.81098667,24-07-2021 15:11,1.018989503,,2672.0,2768.0,3344.0,2534.0
-73.93105167,40.81107667,24-07-2021 15:11,1.018989503,,1926.0,2634.0,3008.0,3054.0
-73.93110333,40.81117,24-07-2021 15:11,1.014662073,,1926.0,2464.0,3008.0,2912.0
-73.931135,40.811265,24-07-2021 15:11,1.014662073,,1732.0,2426.0,2541.0,2752.0
-73.93114,40.81136333,24-07-2021 15:11,1.016825788,,1732.0,2286.0,2541.0,2640.0
-73.93114,40.81145667,24-07-2021 15:12,1.016825788,,1732.0,1864.0,1989.0,2344.0
-73.93112667,40.81154833,24-07-2021 15:12,1.014662073,,1732.0,1490.0,1989.0,1998.0
-73.9311,40.81162333,24-07-2021 15:12,1.014662073,,1732.0,1446.0,1931.0,2032.0
-73.93104833,40.81169333,24-07-2021 15:12,1.012498358,,1732.0,1410.0,1931.0,2310.0
-73.93097167,40.81176167,24-07-2021 15:12,1.012498358,,2407.0,1826.0,2633.0,1926.0
-73.930875,40.811825,24-07-2021 15:12,1.012498358,,1842.0,2110.0,2225.0,2286.0
-73.93076667,40.81188833,24-07-2021 15:12,1.012498358,,1842.0,1904.0,2225.0,2346.0
-73.93065,40.811945,24-07-2021 15:12,1.010334643,,1842.0,2284.0,2850.0,2654.0
-73.93053333,40.81199667,24-07-2021 15:13,1.010334643,,1842.0,2974.0,2987.0,3360.0
-73.93042,40.812045,24-07-2021 15:13,1.014662073,,1842.0,2452.0,2987.0,3040.0
-73.93031,40.81209333,24-07-2021 15:13,1.014662073,,1842.0,2754.0,2987.0,3544.0
-73.93020667,40.81214,24-07-2021 15:13,1.018989503,,2360.0,2576.0,2568.0,3272.0
-73.93011333,40.812185,24-07-2021 15:13,1.018989503,,2360.0,2678.0,2568.0,3334.0
-73.93002833,40.81222833,24-07-2021 15:13,1.014662073,,2360.0,2410.0,2568.0,3012.0
-73.92995333,40.81226833,24-07-2021 15:13,1.014662073,,2360.0,2408.0,2986.0,3076.0
-73.92989167,40.81230333,24-07-2021 15:13,1.014662073,,2360.0,2578.0,2986.0,3090.0
-73.9298,40.812355,24-07-2021 15:13,1.029808077,,1512.0,2894.0,3130.0,3172.0
-73.929755,40.81237833,24-07-2021 15:13,1.031971792,,1512.0,2894.0,3130.0,3172.0
-73.92971,40.81240667,24-07-2021 15:13,1.031971792,,1512.0,2766.0,3130.0,3132.0
-73.92962333,40.81245667,24-07-2021 15:13,1.032091999,,1512.0,2702.0,3130.0,3298.0
-73.929575,40.81248,24-07-2021 15:13,1.029928284,,1512.0,2702.0,3130.0,3298.0
-73.92952667,40.81250667,24-07-2021 15:13,1.029928284,,1612.0,2692.0,2697.0,3066.0
-73.92948333,40.81253333,24-07-2021 15:13,1.032091999,,1612.0,2692.0,2697.0,3066.0
-73.92942333,40.81259333,24-07-2021 15:13,1.032091999,,1612.0,2530.0,2697.0,3204.0
-73.92941,40.81262667,24-07-2021 15:13,1.032091999,,1612.0,2530.0,2697.0,3204.0
-73.92941,40.81266,24-07-2021 15:13,1.029928284,,1612.0,2530.0,2697.0,3204.0
